File,Soiling Weight,STC Power,Status,Status2,SD,SR,count1,count2,count3,count4,count5,count6,count7,count8,count9,count10,count11,count12,count13,count14,count15,count16
IMG_8069,,24,Now,2,160.0008956,0.175278546,0.009013011,0.013512352,0.020863186,0,0.035679486,0.001877114,0.003367341,0,0.032785006,0.082320743,0.096277297,0.054722875,0.101163524,0.244927495,0.211769932,0.09172064
IMG_8070,,24,Now,2,166.6434865,0.17196597,0.005990969,0.018569023,0.024753729,0,0.036228968,0.002011893,0.001654223,0,0.026184409,0.035945813,0.043829451,0.032220086,0.103813654,0.291560483,0.27232083,0.104916469
IMG_8071,,24,Now,2,167.5562225,0.173704625,0.004623542,0.016740898,0.021788618,0,0.032746554,0.002234005,0.001809827,0.000692824,0.030611524,0.038755744,0.037751856,0.036861082,0.106002121,0.285104277,0.266072817,0.118204312
IMG_8072,,24,Now,2,178.1345109,0.168866309,0.004140878,0.021333567,0.029761643,0,0.036975257,0.001946066,0.001609528,0.00035117,0.032644163,0.026132889,0.01226168,0.013154237,0.13628316,0.296006906,0.293855991,0.093542865
IMG_8077,,24,Now,2,163.1443326,0.207382754,0.013184915,0.043038096,0.05944727,0,0.020247577,0.056846752,0.113271279,0.000268688,0.037913828,0.103723251,0.131062278,0.0814893,0.06221092,0.132520871,0.098176758,0.046598215
IMG_8078,,24,Now,2,166.7410786,0.213324794,0.003566887,0.008991734,0.023020825,0,0.024501232,0.067840394,0.130017487,0,0.018480248,0.024610524,0.058560528,0.029141165,0.049439631,0.22320364,0.209532231,0.129093474
IMG_8079,,24,Now,2,169.6221127,0.209564057,0.003525655,0.004875906,0.018571306,0,0.017435381,0.098504008,0.098857645,0,0.02083244,0.029941275,0.080179176,0.035995971,0.090659694,0.224355952,0.195486305,0.080779288
IMG_8080,,24,Now,2,162.3301069,0.211331567,0.002646674,0.0082425,0.029016193,0,0.021259817,0.087383465,0.109799177,0,0.020849312,0.048644795,0.107422571,0.048039841,0.07390163,0.199202757,0.164612343,0.078978924
IMG_8082,,48,Now,2,132.0235516,0.183571792,0.00101627,0.005373152,0.004467565,0,0.014217723,0.016059085,0.065312981,0,0.016964672,0.14244891,0.267792278,0.087268446,0.049052655,0.091544832,0.119175312,0.119306119
IMG_8083,,48,Now,2,134.7566416,0.197999351,0.000807579,0.002598747,0.003716933,0,0.009142206,0.026122069,0.034094321,0,0.016079101,0.166050629,0.283760418,0.05393177,0.069990164,0.092871564,0.136584356,0.104250142
IMG_8084,,48,Now,2,132.5077814,0.186724794,0.001311232,0.001792017,0.004294284,0,0.005998885,0.038648557,0.037501229,0,0.023755149,0.18190063,0.278614902,0.050930428,0.074718358,0.094681862,0.128489789,0.077362676
IMG_8085,,48,Now,2,132.3216291,0.193718324,0.000600992,0.002892911,0.003575394,0,0.007222092,0.048405334,0.055820965,0,0.02667794,0.164600544,0.269407462,0.075286999,0.06894093,0.082621141,0.113495839,0.080451457
IMG_8087,,67,Now,2,104.1324438,0.099714982,0.01503724,0.011124729,0.013890198,0.00059709,0.041450614,0.043100468,0.145281418,0.0004871,0.030231608,0.190298859,0.281622199,0.037270985,0.068335376,0.037553817,0.055749348,0.027968951
IMG_8088,,67,Now,2,106.1500335,0.102646493,0.012045817,0.010221689,0.013146867,0,0.039440601,0.063269297,0.122019359,0.000443707,0.030845837,0.254227539,0.254161805,0.011437774,0.08011372,0.041396197,0.044765082,0.022464709
IMG_8089,,67,Now,2,100.103647,0.09359373,0.003692601,0.008854301,0.014333644,0,0.02646364,0.029282722,0.072938794,0.000496317,0.025054099,0.310257886,0.322268766,0.000277938,0.077127712,0.051696413,0.035536321,0.021718846
IMG_8090,,67,Now,2,102.9074547,0.098729323,0.003658559,0.007715574,0.010848894,0,0.020647311,0.041783638,0.106713999,0,0.021480448,0.283882419,0.299856918,0.005143716,0.081267093,0.049952004,0.04191042,0.025139007
IMG_8093,,116,Now,2,123.6396924,0.10098995,0.016874784,0.008459932,0.011870952,0.000375663,0.042134367,0.189063697,0.071285819,0.007543314,0.029677381,0.101579287,0.307217238,0.053554524,0.059249576,0.028865948,0.051390705,0.020856812
IMG_8094,,116,Now,2,117.6987288,0.100450982,0.014728604,0.008565095,0.009908639,0,0.030498455,0.226135295,0.075540777,0.003829101,0.026316673,0.109834744,0.327539299,0.020875319,0.061937391,0.038526132,0.035116888,0.010647588
IMG_8095,,116,Now,2,120.3750986,0.103412913,0.008534898,0.008118155,0.011485439,0,0.029355382,0.188317858,0.03610662,0.005050926,0.023087566,0.146626882,0.360032673,0.012585641,0.067012286,0.044724866,0.037173482,0.021787328
IMG_8096,,116,Now,2,130.3948972,0.105262808,0.005912738,0.007829505,0.00622137,0,0.033299763,0.155193139,0.018079335,9.75E-05,0.057356811,0.173808518,0.346707384,0.003654852,0.077109256,0.057746662,0.036775933,0.020207271
IMG_8097,,116,Now,2,126.4855739,0.099682272,0.003206115,0.003803865,0.003006865,0,0.019707646,0.153386346,0.014943757,0,0.035448403,0.189396272,0.387505208,0.005343525,0.075461445,0.055953049,0.027949354,0.024888148
IMG_8100,,36,Now,2,147.5602133,0.08518576,0.007905002,0.013894163,0.019141151,3.45E-05,0.091321758,0.317511823,0.122665608,0.003400186,0.037022334,0.039611309,0.089492216,0.018761435,0.065656391,0.0506576,0.083537575,0.039386931
IMG_8101,,36,Now,2,143.004955,0.081651789,0.007883902,0.01122579,0.014936947,0,0.103413896,0.319584203,0.122634368,0.000978564,0.03916102,0.034674397,0.097671756,0.011502742,0.075792544,0.044570817,0.079448312,0.036520744
IMG_8102,,36,Now,2,136.7958457,0.078138983,0.004104261,0.008401917,0.007134108,0,0.133828996,0.376044868,0.072329544,0.000343812,0.037260674,0.032361347,0.096933623,0.012527666,0.084320003,0.038678901,0.065045018,0.030685261
IMG_8103,,36,Now,2,139.2177884,0.076798208,0.004438458,0.009230226,0.005343815,0,0.114384136,0.380779932,0.095261229,0,0.033741112,0.035551826,0.088040454,0.003555183,0.089122466,0.074239279,0.045069116,0.021242768
IMG_8104,,36,Now,2,135.3223946,0.076280271,9.15E-05,0.00967233,0.004984794,0,0.09130405,0.386092882,0.12567169,0.000594517,0.027119109,0.038071937,0.087645485,0.002378067,0.078979261,0.081608854,0.040792994,0.024992569
IMG_8107,,35,Now,2,123.4902814,0.107166355,0.000439287,0.002690632,0.002050005,0,0.064703298,0.408298862,0.163561152,0.00106161,0.014167002,0.021104074,0.18867372,0.008547791,0.050682725,0.019548267,0.042537614,0.011933961
IMG_8108,,35,Now,2,122.1118814,0.106437093,0,0.001378113,0.001094939,0,0.04995186,0.407109551,0.141568028,0,0.011175926,0.021124766,0.220498008,0.016593985,0.051594269,0.01676389,0.043891941,0.017254724
IMG_8109,,35,Now,2,122.3108826,0.114614409,0,0.007921362,0.003870666,0,0.065135203,0.358207612,0.116894106,0.000540093,0.01953336,0.037662478,0.235642531,0.004410759,0.052857091,0.046880063,0.034547942,0.015896734
IMG_8110,,35,Now,2,122.5761066,0.114897341,0,0.005649125,0.001871382,0,0.05323819,0.382531437,0.158070553,8.74E-05,0.013309548,0.025412316,0.20714623,0.012400091,0.05129685,0.029032653,0.036763034,0.023191143
IMG_8113,,122,Now,2,124.4684027,0.215789773,0.001903239,0.013722511,0.012666933,0,0.037497001,0.236609356,0.232043183,0.004678129,0.018184726,0.077265094,0.211091563,0.057281088,0.016177529,0.001183527,0.034906038,0.044790084
IMG_8114,,122,Now,2,118.6151576,0.211375991,0.003261691,0.012068255,0.008360228,0,0.048685024,0.260179908,0.208113026,0.002523519,0.016411454,0.099653231,0.212808144,0.037483692,0.016497288,0.000446337,0.03596443,0.037543775
IMG_8115,,122,Now,2,114.1177215,0.21184318,0.002280636,0.004188739,0.003289205,0,0.06560237,0.265189856,0.161788891,0.001253896,0.018999246,0.139518613,0.212916943,0.021007296,0.020589331,0.002162516,0.045294711,0.035917752
IMG_8116,,122,Now,2,113.392536,0.210738516,0.001396687,0.004125739,0.003197677,0,0.054599417,0.25723842,0.169348244,0.000725909,0.018937967,0.136985546,0.224250889,0.018790947,0.017743432,0.002251238,0.049968299,0.040439589
IMG_8119,,85,Now,2,131.5936133,0.289741253,0.002348881,0.07749339,0.017905297,0,0.03397348,0.186217711,0.168292731,0.000767651,0.007715877,0.168469881,0.225663165,0.051616332,0.003602055,0.01160006,0.027195843,0.017137646
IMG_8120,,85,Now,2,129.6338178,0.284547982,0.000170303,0.05066861,0.012779553,0,0.039394538,0.193587062,0.135745281,0.000163491,0.011791794,0.188014741,0.237082502,0.021785186,0.00518403,0.021301525,0.057569296,0.024762086
IMG_8121,,85,Now,2,129.0727218,0.285118763,0.000165359,0.055298714,0.02336381,0,0.024762469,0.194406741,0.161217867,5.51E-05,0.005987364,0.172221112,0.234878289,0.047885131,0.002900668,0.014510228,0.036061982,0.026285147
IMG_8122,,85,Now,2,128.379484,0.290464453,0,0.038081968,0.023584585,0,0.021409638,0.188880582,0.154516414,2.72E-05,0.00473051,0.174539523,0.233229117,0.044593217,0.0030993,0.019907565,0.061551009,0.031849385
IMG_8123,,85,Now,2,127.2677201,0.287716996,2.80E-05,0.056763395,0.022370879,0,0.025162866,0.198685877,0.160213842,2.80E-05,0.008005094,0.175461308,0.243406643,0.034791371,0.003778628,0.012168583,0.036869616,0.022265917
IMG_8126,,96,Now,2,130.2773841,0.282971475,0.00525638,0.111040256,0.046403497,0,0.041295707,0.186734605,0.220867024,0.009317847,0.011726247,0.131285677,0.137124036,0.039772657,0.007999108,0.020059684,0.023607276,0.007509999
IMG_8127,,96,Now,2,125.4393882,0.28302827,0.010454423,0.126711543,0.034987907,0,0.050279549,0.203071437,0.21607556,0.001684506,0.013751335,0.142953588,0.139014335,0.021269344,0.006403744,0.015599704,0.014557539,0.003185486
IMG_8128,,96,Now,2,121.6954865,0.272225091,0.007816067,0.113609639,0.023641872,0,0.050251082,0.212361835,0.206641581,0.000228257,0.016904838,0.16202775,0.147412398,0.008618424,0.008085825,0.015390042,0.022175495,0.004834894
IMG_8129,,96,Now,2,120.9144292,0.271812416,0.001880636,0.092768675,0.023620224,0,0.04370373,0.210757517,0.208799691,0.001017508,0.010097891,0.164590716,0.160071576,0.0185397,0.009683871,0.020813305,0.028111294,0.005543665
IMG_8130,,96,Now,2,122.8173075,0.270412181,0.000414153,0.050202245,0.010547096,0,0.053674227,0.21653989,0.15354722,0,0.019209796,0.188688101,0.175304057,0.013342629,0.013363336,0.050057291,0.049974461,0.005135497
IMG_8132,,96,Now,2,117.6378512,0.232850884,0.000604062,0.08028156,0.056563724,0,0.035337646,0.243713976,0.285948,0.01606638,0.013348099,0.078746235,0.124730479,0.047771262,0.012190313,0.000192964,0.001325581,0.003179717
IMG_8133,,96,Now,2,104.5588229,0.232470712,0.001389712,0.085847169,0.027062333,0,0.054902905,0.294683887,0.237094204,0.000518826,0.014471539,0.113215239,0.144270679,0.012766825,0.009718722,0.000398384,0.000796768,0.002862808
IMG_8134,,96,Now,2,106.4911239,0.232379027,0.00056035,0.090122903,0.032117375,0,0.046537039,0.290317158,0.265829878,0.000933916,0.016577011,0.093158131,0.133409914,0.015493668,0.009647353,0,0.00155964,0.003735664
IMG_8135,,96,Now,2,103.7442093,0.224494408,2.78E-05,0.060145498,0.026504796,0,0.043668041,0.291877114,0.225995088,0,0.016477457,0.128965294,0.17368982,0.014901997,0.012511005,0.001306705,0.000240953,0.00368843
IMG_8138,,95,Now,2,123.976036,0.209880556,0.005598248,0.083296835,0.030475811,0,0.064861636,0.238359546,0.220617161,0.003264981,0.016492136,0.106000398,0.158224169,0.02645431,0.015472825,0.001305992,0.018658172,0.010917778
IMG_8139,,95,Now,2,118.3512986,0.211100638,0.002726015,0.05914375,0.021973834,0,0.076112985,0.256651393,0.188426451,0.001789724,0.020822113,0.118817788,0.175674668,0.017391809,0.015792657,0.001044006,0.030806453,0.012826355
IMG_8140,,95,Now,2,117.0646098,0.206850878,0.001648699,0.066998684,0.02206523,0,0.080060139,0.259383916,0.191642036,0.001631614,0.019408519,0.118902804,0.176120346,0.014778493,0.012079069,0.00103364,0.023833524,0.010413285
IMG_8141,,95,Now,2,120.0649619,0.211049023,0.002986615,0.073870078,0.031532904,0,0.052642266,0.250824915,0.232558336,0.002817402,0.015973738,0.105199926,0.169094878,0.02552583,0.014510043,0.000905291,0.010719664,0.010838114
IMG_8144,,134,Now,2,124.4756895,0.18817031,0.001815782,0.052245769,0.054221273,0.000243786,0.021621258,0.200618711,0.276276302,0.015467774,0.025589078,0.078751145,0.184890339,0.047470935,0.009776642,0.002874988,0.008868751,0.019267466
IMG_8145,,134,Now,2,121.4606078,0.195997455,0.003529192,0.065714237,0.044386379,0,0.029701206,0.225851333,0.275836911,0.007287443,0.027368207,0.075495868,0.170605901,0.037005616,0.009467737,0.004793254,0.006863261,0.016093456
IMG_8146,,134,Now,2,112.2941818,0.178260139,0.000488806,0.053250562,0.034128458,0,0.0314498,0.23271092,0.250855411,0.000508359,0.029514127,0.100635448,0.215113892,0.018809268,0.008563887,0.000410597,0.007947991,0.015612474
IMG_8147,,134,Now,2,110.6369392,0.179195856,8.98E-05,0.042579525,0.038197806,0,0.018425176,0.226621685,0.259090319,0.000688698,0.029663935,0.105929793,0.231971574,0.017826308,0.006198285,0.001167793,0.007685474,0.013863797
IMG_8148,,134,Now,2,112.1648187,0.183525441,0,0.039550695,0.037974185,0,0.01236575,0.219194009,0.265050744,0,0.02636713,0.097940684,0.232771702,0.03177653,0.008187999,0.001862252,0.009932013,0.017026308
IMG_8151,,134,Now,2,122.3458307,0.219791357,0.001783659,0.044719376,0.028147695,0,0.038721735,0.198888589,0.221202086,0.002615085,0.033797132,0.145812311,0.19560552,0.031075454,0.013558648,0.017381788,0.008534557,0.018156365
IMG_8152,,134,Now,2,117.56528,0.210464222,0.000456577,0.03142372,0.023309463,0,0.022973038,0.208904055,0.233350956,0.000720911,0.027106262,0.155820958,0.21438298,0.030398424,0.009996636,0.017790487,0.008771087,0.014594447
IMG_8153,,134,Now,2,115.6570628,0.211096062,0,0.020604236,0.023465704,0,0.010747143,0.208163503,0.23736878,0.000923323,0.023989752,0.156640437,0.229765925,0.035102896,0.008226721,0.018657772,0.00968241,0.016661398
IMG_8154,,134,Now,2,115.6101727,0.211447914,0.00021631,0.032862444,0.033020516,0,0.014159969,0.207607448,0.248240403,0.000357743,0.026730894,0.151757933,0.212815521,0.027912278,0.006730561,0.014135011,0.006697283,0.016755686
IMG_8155,,134,Now,2,114.2279862,0.189190616,0.000676897,0.054652511,0.029959664,0,0.024590848,0.215883907,0.258945709,0.00068617,0.027706431,0.147693449,0.191348695,0.01488247,0.006945153,0.009801103,0.003421577,0.012805415
IMG_8158,,182,Now,2,95.69935707,0.179141995,0,0,0,0,0,0.188954453,0.31835632,0.012737571,0.013626238,0.14557562,0.225093606,0.034278876,0.003933836,0.022181146,0.021328025,0.01393431
IMG_8159,,182,Now,2,90.68991129,0.161860149,0,0,0,0,0,0.172580911,0.284238972,0.005480773,0.015972901,0.165209779,0.268963855,0.024638104,0.006368861,0.03258015,0.01719085,0.006774844
IMG_8160,,182,Now,2,88.77787852,0.162751925,0,0,0,0,0.006758366,0.214098529,0.261407094,0.004062543,0.024952039,0.192983336,0.225997768,0.009429112,0.009228493,0.02952867,0.012300478,0.00925357
IMG_8161,,182,Now,2,92.0984578,0.164506931,0,0,0,0,0,0.153589744,0.274078144,0.010634921,0.01020757,0.166398046,0.291709402,0.033211233,0.003174603,0.031697192,0.016910867,0.008388278
IMG_8163,,158,Now,2,95.79295894,0.189359293,0,0,0,0,0,0.105295417,0.167767228,0.00068231,0.024829133,0.283401372,0.288165975,0.019347527,0.007991118,0.067062946,0.025395797,0.010061177
IMG_8164,,158,Now,2,98.9119801,0.174111491,0,0,0,0,0,0.167784997,0.31434333,0.01155674,0.005860918,0.203787781,0.21047418,0.034363613,0.000306607,0.02470548,0.017240769,0.009575585
IMG_8165,,158,Now,2,103.1721863,0.172992926,0,0,0.002119025,0,0,0.151181027,0.330424164,0.035233272,0,0.168815621,0.20833483,0.051598846,0.000610566,0.023105748,0.020232494,0.008344407
IMG_8166,,158,Now,2,102.6456361,0.162582687,0,0.002051751,0.021902771,0,0.000392054,0.221484579,0.366270256,0.005253528,0.012859383,0.189715107,0.117407214,0.017067433,0.001999477,0.020870361,0.013238369,0.009487716
IMG_8167,,158,Now,2,97.79021136,0.166480442,0,0,0.001933864,0,0.000924892,0.202274993,0.313189915,0.004276122,0.017056442,0.220412478,0.172342138,0.015470914,0.003435312,0.022233433,0.015506949,0.010942549
IMG_8170,,191,Now,2,113.9197211,0.174980948,0.000413099,0.036008434,0.032849951,0,0.035035931,0.252635656,0.187452128,0.005714532,0.034140884,0.180308963,0.149300744,0.00496579,0.019097207,0.033504023,0.014553122,0.014019536
IMG_8171,,191,Now,2,112.3278434,0.180038673,0.00058046,0.034915526,0.019383833,0,0.052461237,0.264223459,0.168350879,0.000342999,0.045486926,0.195606097,0.136416805,0.001266457,0.025214814,0.027070526,0.018266888,0.010413094
IMG_8172,,191,Now,2,110.4151745,0.172486212,0,0.013181535,0.011357386,0,0.023613097,0.253574964,0.195174715,0.002264144,0.026573901,0.206687933,0.174742419,0.003565798,0.018003153,0.039425439,0.018003153,0.013832362
IMG_8173,,191,Now,2,110.8850848,0.177332535,0.000783178,0.062799953,0.048220091,0,0.034869637,0.256991686,0.206467594,0.005017804,0.032101194,0.172526842,0.127138941,0.003178246,0.00875156,0.016419419,0.015508747,0.009225109
IMG_8174,,191,Now,2,108.4032886,0.166322096,0,0.028356447,0.039933161,0,0.014698525,0.258289808,0.219747454,0.005283064,0.02291329,0.189339817,0.155109964,0.004592664,0.007064097,0.025254648,0.01738008,0.012036981
IMG_8177,,207,Clean,1,125.5231221,0.162056177,0.001127922,0.067107093,0.056658978,0,0.043293531,0.205663354,0.174480138,0.004613454,0.080379253,0.175413006,0.114640931,0.005207097,0.020658774,0.02599308,0.014026934,0.010736456
IMG_8178,,207,Clean,1,126.3810632,0.15548271,0.001583587,0.05402671,0.048316999,0,0.050578009,0.204238735,0.165194517,0.003184769,0.080930093,0.177273767,0.119173719,0.003923777,0.022953214,0.036325726,0.020929742,0.011366636
IMG_8179,,207,Clean,1,127.2245906,0.146444346,0,0.071943554,0.080856113,0.006648189,0.028078184,0.176448744,0.200759017,0.014455736,0.033349637,0.204363893,0.12268355,0.005679039,0.009999457,0.01713675,0.014691231,0.012906907
IMG_8180,,207,Clean,1,124.8878664,0.149612641,0,0.065517919,0.086989077,0.008339495,0.024026357,0.184760532,0.216021939,0.01605189,0.022556884,0.198790726,0.118606153,0.008030625,0.008554768,0.015097201,0.015874056,0.010782378
IMG_8182,,156,Now,2,132.9677107,0.22362885,0.003715397,0.065080404,0.05467216,0.004966696,0.035235308,0.180463045,0.150990131,0.006423337,0.072389276,0.173442934,0.156457347,0.001617064,0.025070907,0.027188491,0.03139799,0.010889513
IMG_8183,,156,Now,2,129.7486122,0.224814626,0.002286782,0.072845619,0.060072779,0.005269542,0.03553461,0.186203742,0.15760902,0.007284562,0.060728986,0.183081787,0.15104032,0.001842683,0.018261117,0.020972115,0.02739499,0.009571344
IMG_8184,,156,Now,2,126.3182861,0.221157409,7.13E-06,0.037703422,0.043879166,0.003016559,0.020067605,0.197260137,0.160198537,0.008015632,0.051452655,0.196347325,0.174803531,0.001190935,0.021714946,0.039479127,0.034451528,0.010411764
IMG_8185,,156,Now,2,126.6308133,0.22856777,0,0.033865677,0.044547299,0.004718817,0.018972563,0.189496289,0.160815056,0.013614377,0.053623551,0.1993926,0.174651822,0.001181442,0.023642732,0.037013872,0.033629389,0.010834515
IMG_8188,,174,Now,2,133.8656122,0.208148174,0.002558997,0.049581446,0.061016307,0.000623975,0.034024146,0.187353646,0.144677987,0.005812078,0.064605914,0.165970246,0.164238541,0.003456399,0.033470281,0.031948904,0.039114096,0.011547036
IMG_8189,,174,Now,2,127.8550193,0.214581636,0.000541551,0.045527382,0.056855443,0.001097939,0.024169498,0.200507426,0.158934109,0.005660321,0.05523079,0.185529459,0.163481654,0.003375421,0.022811911,0.032122138,0.034243832,0.009911126
IMG_8190,,174,Now,2,124.9379688,0.204218779,0,0.016495448,0.036852204,0.002416279,0.006127557,0.187095806,0.188667177,0.027321326,0.018422154,0.191367725,0.199887872,0.010154689,0.014331851,0.043121896,0.047054272,0.010683744
IMG_8191,,174,Now,2,124.7264555,0.217562114,0,0.031018462,0.055789202,0.00509383,0.012047553,0.198059638,0.177183287,0.018621705,0.033356614,0.187871979,0.186831957,0.005556905,0.015334629,0.025567837,0.036097109,0.011569294
IMG_8192,,174,Now,2,126.068421,0.216892813,0,0.00070609,0.00600944,0,0.004367013,0.182194252,0.191411796,0.022802103,0.026017882,0.19893319,0.209716413,0.006224337,0.026746997,0.055857861,0.054399632,0.014612994
IMG_8195,,156,Now,2,140.5591864,0.199222889,0.002773809,0.029584974,0.032498171,0,0.044074293,0.180234868,0.140990347,0.002313831,0.080963167,0.180973621,0.149966895,0.008140224,0.049175872,0.050444297,0.043321602,0.004544029
IMG_8196,,156,Now,2,131.7051909,0.196081479,0,0.024518362,0.040647273,0.002040678,0.015682985,0.183540046,0.17629942,0.00812492,0.045748966,0.203516012,0.170683778,0.007595855,0.026914269,0.042718182,0.04710186,0.004867394
IMG_8197,,156,Now,2,126.2154289,0.198235965,0,0.012746024,0.04200126,0.003235711,0.002881436,0.164375689,0.206243111,0.02753897,0.021004566,0.204471737,0.192190206,0.018154621,0.012289403,0.037702724,0.048252244,0.006912297
IMG_8198,,156,Now,2,127.6373182,0.194139934,0,0.013493134,0.039585711,0.002992268,0.007261237,0.176591687,0.190787006,0.021296969,0.02179967,0.209817831,0.187874532,0.009886453,0.016214103,0.04862635,0.047756597,0.006016453
IMG_8199,,156,Now,2,129.2180763,0.191676782,0,0.012486362,0.027162888,0.000897078,0.010910413,0.187602538,0.189396695,0.009981008,0.031712935,0.210902332,0.180797672,0.007669617,0.023162404,0.051440579,0.051133471,0.004744009
IMG_8202,,190,Now,2,198.4436551,0.077180236,0.003174476,0.018348074,0.017030367,0.000119792,0.017030367,0.001157985,0.008365444,0.018627588,0.057060714,0.006229161,0.001477429,0.063010362,0.179188213,0.255954639,0.265278416,0.087946972
IMG_8203,,190,Now,2,192.4109873,0.076621795,0.000656297,0.023342303,0.021876572,0,0.017654394,0.001925138,0.009625692,0.019820175,0.056988471,0.004922229,0.001356347,0.070158168,0.175318851,0.250027346,0.268469296,0.077858721
IMG_8204,,190,Now,2,204.9151462,0.07651888,0.002380706,0.028154435,0.022854777,0,0.0138702,0.002649829,0.021509161,0.0069351,0.056060449,0.003829831,0.002152986,0.061649933,0.202815444,0.257468171,0.263533796,0.054135183
IMG_8205,,190,Now,2,201.4327983,0.075260909,0.001065666,0.023977493,0.022378994,0,0.013043756,0.003900339,0.013896289,0.010081204,0.055372024,0.005605405,0.000660713,0.05918711,0.182015814,0.248300262,0.294763316,0.065751614
IMG_8206,,190,Now,2,174.0430205,0.071770113,0,0.020097535,0.018216808,0.011087541,0.024208892,0.004351915,0.003127255,0.022874888,0.057099744,0.004636211,0.003061648,0.068274761,0.118332714,0.264417084,0.278128895,0.102084108
IMG_8209,,188,Now,2,209.111018,0.083068669,0.002190969,0.021805358,0.015921042,0,0.005383524,0.000584258,0.01748602,0.002462232,0.05636007,0.005195727,0.009285535,0.059719556,0.204845172,0.251398047,0.262978883,0.084383607
IMG_8210,,188,Now,2,206.2205851,0.0830033,0.001724628,0.02006655,0.016373818,0,0.003449255,0.001826076,0.011301384,0.0092927,0.05025768,0.006675324,0.001095646,0.056364891,0.200827821,0.256381122,0.256726048,0.107637057
IMG_8211,,188,Now,2,195.6706426,0.081539598,0.000648565,0.025812868,0.019608267,0,0.011003978,0.002226738,0.008712383,0.016408682,0.054587513,0.00438862,0,0.057700623,0.170269803,0.257609824,0.25054047,0.120481667
IMG_8212,,188,Now,2,185.8510036,0.076870177,0.000708928,0.020170143,0.017837541,0,0.012486279,0.001920966,0.004985364,0.012051775,0.059572814,0.007546652,0.00169228,0.070526894,0.15447768,0.270879071,0.264773143,0.100370472
IMG_8213,,188,Now,2,176.1888196,0.075329849,0,0.008155868,0.008206213,0.003448623,0.01014449,0.000755173,0.003196899,0.008835523,0.050269345,0.007878971,0,0.070432462,0.13635906,0.300533656,0.279413986,0.112369733
IMG_8214,,188,Now,2,179.5230498,0.077168719,0.000573682,0.010756544,0.006167085,0,0.008748655,0.000597586,0.001147365,0.012286363,0.051535795,0.00578463,0.000693199,0.064754392,0.16125254,0.278713995,0.270539022,0.126449145
IMG_8215,,188,Now,2,208.0157604,0.078962908,0.001801338,0.010106209,0.005427408,0,0.001380246,4.68E-05,0.008679175,4.68E-05,0.04840219,0.005170074,0.011463061,0.041196837,0.239671548,0.279160623,0.272119029,0.075328686
IMG_8218,,150,Now,2,160.0611928,0.192193205,2.66E-05,0.013475943,0.009473889,0,0.000823431,0.18381116,0.119981938,0.000478122,0.010740026,0.143135415,0.112553346,0.011049919,0.058676135,0.095872218,0.170530007,0.06937189
IMG_8219,,150,Now,2,150.4700777,0.204071545,0.000416394,0.029005794,0.016389957,0,0.001426369,0.189636232,0.131739816,0.000504988,0.013466343,0.141272569,0.123766324,0.013962471,0.058250793,0.086468097,0.153914985,0.039778868
IMG_8220,,150,Now,2,146.8343307,0.203245481,0,0.020777474,0.024209818,0.001554599,0.002716181,0.150761142,0.167713255,0.002541507,0.014008856,0.13279592,0.13366929,0.019205408,0.051694775,0.081520363,0.140106027,0.056725386
IMG_8221,,150,Now,2,156.1767446,0.213559544,0,0.011174707,0.008561397,0,0.000617254,0.168694788,0.116300322,0.000769564,0.013683805,0.148678114,0.123787536,0.015415324,0.061420807,0.100227663,0.170730925,0.059937794
IMG_8224,,147,Now,2,168.2804929,0.164126436,0,0.043583625,0.020785176,0.000251659,0.001081202,0.143035568,0.114262546,0.000559242,0.015220714,0.1305365,0.114756543,0.011520394,0.073083663,0.094912758,0.173598166,0.062812244
IMG_8225,,147,Now,2,164.5006353,0.162808111,0,0.032701889,0.018750241,0.000222068,0.000386205,0.147366083,0.119578651,0.000531032,0.011982003,0.12480207,0.12476345,0.014550265,0.060083806,0.099138763,0.17302939,0.072114085
IMG_8226,,147,Now,2,160.4678527,0.157024044,8.22E-05,0.063352927,0.024889017,0,0.001120109,0.147268579,0.118053272,0.000482983,0.011858764,0.133919763,0.122040447,0.013297435,0.063928395,0.090718514,0.162497945,0.046489642
IMG_8227,,147,Now,2,155.824174,0.153638646,0,0.033941162,0.040834313,0.000241313,0.0018046,0.121222931,0.137432852,0.000556068,0.011782357,0.101949387,0.138733843,0.018885345,0.035787729,0.091572939,0.16220413,0.103051032
IMG_8228,,147,Now,2,157.2737959,0.164760199,0,0.024752373,0.024525854,0,0.001523857,0.143036593,0.134655382,0.000576594,0.011150924,0.120930376,0.13510842,0.00964766,0.049113486,0.09332592,0.171917794,0.079734767
IMG_8231,,203,Clean,1,155.8488038,0.084985438,0.004028887,0.036465542,0.00074,0.001712962,0.014567032,0.179107341,0.092321818,0.003165554,0.020733696,0.125292917,0.146752909,0.031573322,0.05739109,0.058377756,0.124881806,0.102887369
IMG_8232,,203,Clean,1,153.1500259,0.079920466,0.000103902,0.026346648,0,0.000712473,0.007020825,0.171082513,0.090335604,0.002122575,0.020557807,0.112912084,0.16421012,0.038250879,0.044841252,0.05971412,0.1221297,0.139659497
IMG_8233,,203,Clean,1,150.4981318,0.081296037,0,0.057313869,0.001547445,0.000832117,0.008408759,0.14270073,0.14670073,0.005167883,0.01979562,0.100861314,0.140569343,0.072043796,0.035883212,0.051124088,0.088233577,0.128817518
